Index;Price;Host Since;Host Response Rate;Host Verifications;Neighbourhood Group Cleansed;Longitude;Room Type;Accommodates;Bathrooms;Bedrooms;Amenities;Security Deposit;Cleaning Fee;Guests Included;Extra People;Availability 30;Number of Reviews;Review Scores Rating;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Checkin;Review Scores Communication;Review Scores Location;Review Scores Value;Cancellation Policy;Calculated host listings count;Reviews per Month;Features
5848;35.0;7;100.0;3;45.333333333333336;-3.59739837165208;32.38965911831498;2;1.0;1.0;8;0.0;0.0;1;0;21;13;91.0;10.0;10.0;10.0;10.0;9.0;10.0;50.39969226382209;1.0;0.42;2
3547;112.0;5;100.0;5;64.56904097353802;-3.7048461059919657;80.1381671466533;6;2.0;2.0;15;200.0;50.0;1;20;12;4;90.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;48.0;1.76;5
61;37.0;8;67.0;2;66.66331658291458;-3.670115033994493;80.1381671466533;1;1.0;1.0;13;0.0;10.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;4
9709;74.0;6;100.0;4;64.56904097353802;-3.7033342462154435;80.1381671466533;4;1.0;1.0;18;300.0;30.0;2;30;3;109;97.0;10.0;10.0;10.0;10.0;9.0;10.0;65.22549019607843;2.0;4.33;5
13016;50.0;8;86.0;4;66.66331658291458;-3.674017179256885;32.38965911831498;2;1.0;1.0;10;0.0;0.0;1;10;0;9;100.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;2.0;0.18;4
4016;60.0;7;100.0;2;35.191964285714285;-3.708177888895239;80.1381671466533;2;1.0;1.0;18;0.0;0.0;1;0;12;55;94.0;10.0;10.0;10.0;10.0;9.0;9.0;50.39969226382209;1.0;1.79;3
8294;68.0;4;99.0;4;64.56904097353802;-3.6969885813756718;80.1381671466533;4;1.0;1.0;15;150.0;30.0;2;15;17;3;93.0;9.0;10.0;10.0;9.0;10.0;10.0;50.39969226382209;67.0;2.14;5
13845;85.0;10;100.0;4;64.56904097353802;-3.7026164403611563;80.1381671466533;2;1.0;1.0;19;150.0;40.0;2;0;12;38;95.0;10.0;10.0;10.0;10.0;9.0;9.0;65.22549019607843;1.0;0.91;4
10493;18.0;5;100.0;3;74.76748971193416;-3.6727698622302203;32.38965911831498;2;1.0;1.0;8;0.0;0.0;1;17;0;17;87.0;9.0;9.0;9.0;9.0;9.0;9.0;65.22549019607843;14.0;1.14;4
13865;20.0;7;100.0;4;64.56904097353802;-3.695924077075305;32.38965911831498;1;1.0;1.0;9;0.0;10.0;1;0;5;201;94.0;9.0;9.0;10.0;10.0;10.0;10.0;65.22549019607843;2.0;5.91;3
8852;80.0;5;100.0;3;64.56904097353802;-3.7055941395632006;80.1381671466533;4;1.0;1.0;13;100.0;20.0;2;20;0;10;94.0;10.0;9.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;0.96;3
5852;15.0;4;100.0;3;31.047619047619047;-3.612687081671397;32.38965911831498;1;1.0;1.0;12;0.0;5.0;1;0;0;6;97.0;10.0;10.0;10.0;10.0;9.0;9.0;50.39969226382209;1.0;1.38;4
11927;35.0;8;80.0;3;60.31679389312977;-3.6934553350844164;32.38965911831498;2;1.0;1.0;6;0.0;0.0;1;15;27;91;97.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;1.0;2.19;3
1595;35.0;8;46.0;3;47.468992248062015;-3.6976238979040126;32.38965911831498;2;2.0;1.0;14;100.0;8.0;2;10;24;1;100.0;10.0;10.0;10.0;8.0;10.0;10.0;58.728428701180746;2.0;0.16;3
13932;80.0;8;100.0;4;64.56904097353802;-3.695167149872764;80.1381671466533;4;1.0;1.0;22;0.0;25.0;2;9;1;85;95.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;2.0;1.57;6
10982;45.0;6;100.0;4;64.56904097353802;-3.7100785146228064;32.38965911831498;2;1.0;1.0;13;350.0;17.0;1;5;4;79;98.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;5.66;4
12492;48.0;4;100.0;3;60.31679389312977;-3.7149879479575167;80.1381671466533;4;1.0;1.0;22;0.0;0.0;2;15;4;34;98.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;4.0;9.81;4
11771;35.0;5;100.0;3;64.56904097353802;-3.699917537204573;32.38965911831498;2;1.0;1.0;17;0.0;0.0;1;10;4;36;97.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;2.0;5.09;3
6597;65.0;5;100.0;4;44.16263736263736;-3.694107174257378;80.1381671466533;2;1.0;0.0;14;100.0;0.0;1;0;8;2;100.0;10.0;9.0;10.0;10.0;9.0;10.0;58.728428701180746;1.0;0.78;4
11756;65.0;6;100.0;4;64.56904097353802;-3.700002675449544;80.1381671466533;2;1.0;1.0;18;0.0;35.0;2;15;13;25;95.0;9.0;10.0;10.0;10.0;10.0;9.0;58.728428701180746;13.0;2.19;5
12399;80.0;9;100.0;4;64.56904097353802;-3.70583554210908;80.1381671466533;6;1.0;3.0;17;0.0;50.0;4;12;10;52;99.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;2.0;4.13;5
9332;32.0;4;100.0;5;74.76748971193416;-3.67183796675714;32.38965911831498;2;1.0;1.0;16;0.0;10.0;1;6;9;23;99.0;10.0;10.0;10.0;10.0;10.0;9.0;65.22549019607843;1.0;1.93;4
7869;27.0;5;100.0;4;64.56904097353802;-3.7140619627088833;32.38965911831498;2;1.0;1.0;19;0.0;15.0;1;0;9;3;87.0;9.0;9.0;8.0;9.0;10.0;9.0;58.728428701180746;3.0;2.2;4
11204;40.0;8;80.0;5;68.8821138211382;-3.674477243589259;32.38965911831498;1;1.5;3.0;15;100.0;5.0;1;10;20;1;80.0;10.0;10.0;8.0;8.0;10.0;10.0;50.39969226382209;1.0;1.0;4
9003;24.0;4;80.0;4;47.468992248062015;-3.7020784706730288;32.38965911831498;3;1.0;1.0;23;0.0;0.0;1;10;11;13;85.0;9.0;9.0;10.0;9.0;10.0;9.0;50.39969226382209;1.0;1.34;3
8927;20.0;6;100.0;8;41.573170731707314;-3.623420256799173;32.38965911831498;1;1.0;1.0;15;0.0;0.0;1;0;10;2;100.0;10.0;10.0;10.0;10.0;9.0;10.0;50.39969226382209;1.0;2.0;5
1987;25.0;5;96.04274307186472;2;37.81395348837209;-3.699297070044181;32.38965911831498;1;2.0;1.0;14;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
6395;37.0;4;96.04274307186472;3;64.56904097353802;-3.7132622646169193;32.38965911831498;2;2.0;1.0;8;200.0;30.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;17.0;2.1509986225895266;2
13338;45.0;5;50.0;3;46.98039215686274;-3.58590012132712;32.38965911831498;2;1.0;1.0;10;0.0;5.0;1;25;29;1;80.0;8.0;8.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;0.61;2
1648;115.0;4;100.0;1;45.655913978494624;-3.7220339832616105;80.1381671466533;4;1.0;2.0;21;0.0;0.0;1;0;12;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
12145;34.0;4;100.0;3;35.191964285714285;-3.714834144422;80.1381671466533;5;1.0;2.0;14;0.0;0.0;2;8;3;23;97.0;10.0;10.0;10.0;10.0;9.0;10.0;58.728428701180746;1.0;6.76;2
3394;20.0;9;100.0;6;64.56904097353802;-3.6997002775332937;32.38965911831498;5;1.0;1.0;10;0.0;12.0;1;15;8;30;73.0;7.0;7.0;9.0;8.0;10.0;8.0;58.728428701180746;9.0;0.54;4
10947;18.0;8;100.0;5;64.56904097353802;-3.695458621348592;32.38965911831498;1;1.0;1.0;15;0.0;0.0;1;0;4;102;96.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;2.0;9.11;4
12354;38.0;6;100.0;5;68.8821138211382;-3.690680475993541;32.38965911831498;1;2.0;1.0;18;0.0;0.0;1;0;21;88;96.0;10.0;9.0;10.0;10.0;10.0;10.0;58.728428701180746;2.0;7.27;3
9414;90.0;6;100.0;4;64.56904097353802;-3.706189958238189;80.1381671466533;5;1.0;1.0;16;200.0;24.0;2;24;8;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;2.0;3.0;4
7245;210.0;8;100.0;3;68.8821138211382;-3.6885224259653775;80.1381671466533;4;2.5;2.0;26;0.0;85.0;4;0;7;78;98.0;10.0;10.0;10.0;10.0;10.0;9.0;65.22549019607843;2.0;1.6;4
7498;31.0;7;100.0;4;66.66331658291458;-3.6894672993497566;32.38965911831498;1;2.0;1.0;22;0.0;0.0;1;16;24;90;86.0;9.0;8.0;9.0;9.0;9.0;9.0;58.728428701180746;6.0;2.64;5
7704;60.0;3;100.0;3;64.56904097353802;-3.706476649620788;80.1381671466533;3;1.5;1.0;16;150.0;30.0;2;15;10;6;93.0;9.0;10.0;10.0;10.0;10.0;9.0;50.39969226382209;1.0;2.65;3
2550;30.0;5;100.0;3;68.8821138211382;-3.677226247487628;32.38965911831498;2;1.0;1.0;21;0.0;0.0;1;0;0;53;97.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;4.38;3
1189;20.0;5;80.0;4;60.31679389312977;-3.707940367402188;32.38965911831498;1;1.0;1.0;7;0.0;0.0;2;15;0;10;94.0;10.0;9.0;10.0;10.0;10.0;10.0;58.728428701180746;2.0;0.44;4
3036;52.0;4;100.0;3;64.56904097353802;-3.6989932453342784;80.1381671466533;2;1.0;1.0;10;0.0;30.0;1;0;12;18;94.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;3.0;3.53;3
8829;140.0;4;0.0;3;64.56904097353802;-3.7104814294294415;80.1381671466533;2;1.0;1.0;20;0.0;0.0;1;0;30;1;100.0;10.0;6.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;0.19;3
9263;80.0;5;100.0;3;64.56904097353802;-3.7005788710920338;80.1381671466533;6;1.0;2.0;15;150.0;30.0;4;15;3;105;97.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;1.0;6.73;3
6431;90.0;8;100.0;5;64.56904097353802;-3.699400140318228;80.1381671466533;6;2.0;2.0;11;100.0;29.0;4;15;1;53;93.0;10.0;10.0;10.0;10.0;10.0;9.0;65.22549019607843;23.0;6.44;5
2958;25.0;6;100.0;4;64.56904097353802;-3.707281662827528;32.38965911831498;2;4.0;1.0;11;0.0;15.0;1;5;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;97.0;2.1509986225895266;3
13928;127.0;7;96.04274307186472;4;64.56904097353802;-3.6968283839464977;80.1381671466533;4;2.0;2.0;16;250.0;30.0;4;35;0;6;93.0;10.0;10.0;10.0;10.0;10.0;9.0;58.728428701180746;1.0;0.51;4
13435;16.0;6;100.0;4;35.191964285714285;-3.7122680237182033;32.38965911831498;1;1.0;1.0;11;0.0;0.0;1;0;0;4;100.0;10.0;10.0;10.0;9.0;8.0;9.0;50.39969226382209;2.0;1.56;3
4628;60.0;5;96.04274307186472;2;44.16263736263736;-3.6950802755403713;32.38965911831498;2;1.0;1.0;15;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;2
13660;67.0;5;81.0;3;52.68181818181818;-3.658598578484576;80.1381671466533;4;1.0;2.0;12;0.0;25.0;4;20;6;25;95.0;10.0;9.0;10.0;10.0;9.0;9.0;65.22549019607843;1.0;1.41;4
7328;70.0;8;100.0;3;64.56904097353802;-3.706742610332301;80.1381671466533;5;2.0;2.0;11;100.0;0.0;2;23;0;10;60.0;7.0;7.0;8.0;7.0;9.0;6.0;50.39969226382209;3.0;0.22;3
7534;75.0;9;100.0;5;64.56904097353802;-3.7118058298473056;80.1381671466533;4;1.0;2.0;10;150.0;0.0;2;20;1;45;93.0;10.0;10.0;10.0;10.0;10.0;9.0;50.39969226382209;4.0;1.44;5
158;16.0;5;100.0;8;42.264044943820224;-3.65042715656932;32.38965911831498;1;1.0;1.0;12;0.0;0.0;1;8;7;7;94.0;10.0;9.0;10.0;10.0;10.0;10.0;50.39969226382209;1.0;0.77;4
7112;19.0;4;100.0;4;47.468992248062015;-3.7014610425265926;32.38965911831498;2;2.0;1.0;9;0.0;5.0;1;10;8;7;97.0;9.0;10.0;10.0;10.0;9.0;10.0;50.39969226382209;1.0;1.44;2
1459;80.0;4;100.0;1;64.56904097353802;-3.701202270130061;80.1381671466533;3;1.0;1.0;22;0.0;0.0;1;0;10;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
3640;45.0;6;100.0;3;60.31679389312977;-3.7022679825087206;80.1381671466533;6;1.0;2.0;14;0.0;15.0;2;25;12;6;90.0;9.0;10.0;10.0;10.0;9.0;9.0;50.39969226382209;7.0;1.53;4
14004;80.0;4;100.0;4;64.56904097353802;-3.7084743620172143;80.1381671466533;2;1.0;1.0;18;93.0;40.0;2;15;2;24;95.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;1.8;4
14405;120.0;4;100.0;3;64.56904097353802;-3.696652999045705;32.38965911831498;2;6.0;1.274931129476584;16;0.0;5.0;1;0;30;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;4
9468;31.0;6;100.0;5;64.56904097353802;-3.6952722415803056;32.38965911831498;1;1.0;1.0;12;0.0;13.0;1;0;4;49;96.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;2.04;4
14100;38.0;8;100.0;3;60.31679389312977;-3.7025894196375986;80.1381671466533;2;1.0;1.0;15;200.0;0.0;1;0;7;168;98.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;1.0;2.83;3
9750;90.0;7;100.0;4;64.56904097353802;-3.702713871598233;80.1381671466533;4;1.0;2.0;18;100.0;30.0;1;0;9;63;90.0;9.0;9.0;9.0;10.0;9.0;9.0;58.728428701180746;1.0;4.86;5
13618;58.0;8;96.04274307186472;3;64.56904097353802;-3.7087998238414266;32.38965911831498;2;1.0;1.0;13;0.0;0.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;3.0;2.1509986225895266;3
5867;100.0;6;80.0;5;64.56904097353802;-3.708896824925671;80.1381671466533;5;1.0;2.0;19;0.0;20.0;4;10;0;5;92.0;9.0;8.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;0.37;4
7847;60.0;4;100.0;5;64.56904097353802;-3.7100093952709865;80.1381671466533;4;1.0;1.0;18;130.0;35.0;2;25;1;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;5.0;0.59;6
13511;80.0;5;100.0;3;74.76748971193416;-3.678435616827165;80.1381671466533;6;1.0;2.0;15;100.0;0.0;2;20;15;11;73.0;8.0;7.0;8.0;8.0;10.0;7.0;50.39969226382209;1.0;0.52;4
8465;40.0;8;96.04274307186472;5;60.31679389312977;-3.7127996942894623;80.1381671466533;4;1.0;2.0;5;0.0;80.0;1;0;0;4;60.0;7.0;4.0;7.0;8.0;8.0;7.0;50.39969226382209;1.0;0.1;5
11493;80.0;8;83.0;4;64.56904097353802;-3.6944205756555912;80.1381671466533;2;1.0;1.0;15;350.0;65.0;2;0;2;12;98.0;10.0;9.0;10.0;10.0;10.0;10.0;65.22549019607843;1.0;0.6;3
13401;21.0;5;100.0;4;59.78174928572369;-3.718877456405405;32.38965911831498;2;1.0;1.0;7;0.0;5.0;1;5;17;27;88.0;9.0;9.0;10.0;10.0;10.0;9.0;58.728428701180746;1.0;1.53;3
6897;99.0;4;100.0;7;60.31679389312977;-3.7161147784744;80.1381671466533;4;2.0;1.0;27;0.0;22.0;1;0;2;17;98.0;10.0;10.0;9.0;9.0;10.0;10.0;50.39969226382209;1.0;2.51;5
14045;80.0;3;96.04274307186472;1;74.76748971193416;-3.678506526904873;80.1381671466533;4;1.0;2.0;18;0.0;0.0;1;0;11;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;4
1551;35.0;6;75.0;3;64.56904097353802;-3.7037891130214575;32.38965911831498;2;1.0;1.0;15;0.0;7.0;2;0;2;9;98.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;0.37;3
14650;85.0;6;100.0;4;66.66331658291458;-3.6788662555830434;80.1381671466533;4;1.0;1.0;22;150.0;20.0;2;10;0;4;95.0;10.0;10.0;10.0;10.0;9.0;10.0;58.728428701180746;1.0;0.37;3
141;25.0;7;100.0;4;34.44303797468354;-3.781250862965448;32.38965911831498;2;1.0;1.0;13;100.0;9.0;1;6;30;13;91.0;9.0;9.0;9.0;9.0;9.0;9.0;50.39969226382209;1.0;0.47;4
3600;29.0;5;100.0;5;47.468992248062015;-3.693829787916927;32.38965911831498;1;1.0;1.0;18;0.0;0.0;1;0;0;4;85.0;9.0;9.0;10.0;10.0;8.0;9.0;58.728428701180746;4.0;0.47;3
9840;52.0;8;100.0;5;64.56904097353802;-3.7103478632124327;32.38965911831498;2;1.0;1.0;11;100.0;0.0;1;0;0;11;98.0;9.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;3.0;0.36;4
13679;16.0;4;100.0;10;42.264044943820224;-3.658729687785212;32.38965911831498;1;1.0;1.0;17;100.0;20.0;1;10;3;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;1.0;0.41;4
1556;40.0;3;96.04274307186472;2;64.56904097353802;-3.7107612549676334;32.38965911831498;2;1.0;1.0;10;0.0;10.0;1;0;6;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;2
8905;30.0;6;96.04274307186472;3;42.264044943820224;-3.6487126839153374;32.38965911831498;2;1.0;1.0;8;300.0;0.0;1;15;29;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;1.0;2.1509986225895266;2
2075;23.0;6;100.0;4;64.56904097353802;-3.6992236969449777;32.38965911831498;2;1.0;1.0;11;0.0;5.0;1;10;18;43;90.0;10.0;9.0;9.0;9.0;9.0;9.0;65.22549019607843;2.0;1.85;3
3508;75.0;6;91.0;3;64.56904097353802;-3.7112186344697617;80.1381671466533;4;1.0;1.0;16;200.0;35.0;2;12;10;20;84.0;9.0;9.0;10.0;10.0;10.0;9.0;65.22549019607843;1.0;0.86;3
1188;32.0;3;96.04274307186472;7;60.31679389312977;-3.7056413920247753;32.38965911831498;1;2.0;1.0;12;200.0;30.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;65.22549019607843;38.0;2.1509986225895266;4
3167;50.0;8;96.04274307186472;7;44.16263736263736;-3.6984647866831972;32.38965911831498;2;1.0;1.0;22;0.0;0.0;1;30;30;16;96.0;10.0;10.0;10.0;10.0;9.0;10.0;65.22549019607843;1.0;0.44;4
12489;28.0;6;100.0;3;60.31679389312977;-3.714610239940864;32.38965911831498;1;1.0;1.0;10;100.0;0.0;1;10;28;14;83.0;9.0;8.0;10.0;10.0;9.0;9.0;50.39969226382209;1.0;0.46;3
4028;28.0;6;100.0;4;42.264044943820224;-3.643314061993443;32.38965911831498;1;1.0;1.0;6;0.0;0.0;1;0;30;12;85.0;9.0;10.0;9.0;9.0;8.0;9.0;50.39969226382209;1.0;0.38;4
944;30.0;6;100.0;4;64.56904097353802;-3.6953201778748785;80.1381671466533;2;1.0;0.0;15;0.0;15.0;1;10;3;148;87.0;9.0;9.0;10.0;10.0;10.0;9.0;58.728428701180746;2.0;4.24;4
11000;90.0;7;100.0;4;64.56904097353802;-3.704195845582024;80.1381671466533;3;1.0;1.0;18;250.0;40.0;2;40;8;161;98.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;4.0;3.29;4
6779;44.0;4;100.0;3;35.191964285714285;-3.7347015787558453;80.1381671466533;4;1.0;1.0;18;0.0;0.0;2;20;0;13;82.0;9.0;7.0;9.0;9.0;8.0;8.0;65.22549019607843;1.0;2.52;3
12347;55.0;4;100.0;4;68.8821138211382;-3.669571649732657;80.1381671466533;2;1.0;0.0;12;150.0;0.0;1;0;2;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;10.0;0.42;4
5040;21.0;8;100.0;3;64.56904097353802;-3.6982418370596566;32.38965911831498;2;2.5;1.0;15;0.0;0.0;1;5;3;6;100.0;9.0;9.0;10.0;9.0;10.0;10.0;50.39969226382209;1.0;0.68;2
93;80.0;6;100.0;3;37.21951219512195;-3.6492956353933432;80.1381671466533;5;1.0;3.0;15;250.0;30.0;5;15;0;3;100.0;10.0;10.0;10.0;10.0;9.0;10.0;65.22549019607843;4.0;0.11;3
14226;15.0;5;100.0;3;35.191964285714285;-3.71363330323066;32.38965911831498;1;1.0;1.0;14;0.0;5.0;1;0;0;8;98.0;10.0;10.0;10.0;10.0;10.0;10.0;50.39969226382209;2.0;0.78;2
13715;59.0;7;100.0;5;64.56904097353802;-3.7027153170317457;80.1381671466533;4;1.0;1.0;21;0.0;20.0;2;8;4;68;90.0;10.0;10.0;10.0;10.0;9.0;9.0;58.728428701180746;20.0;2.39;5
13058;25.0;8;100.0;4;37.21951219512195;-3.642736335032647;32.38965911831498;2;2.0;1.0;24;0.0;5.0;1;10;3;11;95.0;9.0;9.0;10.0;10.0;9.0;10.0;58.728428701180746;2.0;0.22;4
13746;95.0;8;100.0;4;64.56904097353802;-3.707414718871752;80.1381671466533;4;1.0;1.0;14;200.0;50.0;2;20;7;20;87.0;10.0;9.0;9.0;9.0;9.0;9.0;65.22549019607843;40.0;0.51;5
4856;25.0;4;96.04274307186472;4;45.655913978494624;-3.685309060204846;32.38965911831498;1;1.0;1.0;16;0.0;0.0;1;0;17;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
8111;45.0;7;100.0;6;64.56904097353802;-3.7072987743454915;80.1381671466533;3;1.0;0.0;15;150.0;20.0;2;15;6;35;95.0;10.0;10.0;10.0;9.0;9.0;9.0;65.22549019607843;1.0;2.76;4
1095;60.0;5;60.0;5;44.16263736263736;-3.7192114550921165;80.1381671466533;4;1.0;2.0;13;150.0;12.0;1;0;8;13;75.0;9.0;7.0;9.0;10.0;8.0;8.0;58.728428701180746;1.0;0.86;3
5773;15.0;4;100.0;5;59.78174928572369;-3.721702647922279;32.38965911831498;3;1.0;1.0;19;0.0;0.0;1;9;0;27;100.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;5.0;2.42;6
8803;24.0;5;80.0;4;44.16263736263736;-3.693062766699;32.38965911831498;2;1.0;1.0;16;0.0;0.0;1;6;0;9;86.0;9.0;9.0;10.0;10.0;9.0;9.0;50.39969226382209;1.0;0.76;2
5110;95.0;5;100.0;4;64.56904097353802;-3.708360516993221;80.1381671466533;4;1.0;2.0;19;100.0;40.0;2;10;6;136;97.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;1.0;6.36;6
3498;58.0;4;100.0;4;64.56904097353802;-3.708158849505912;32.38965911831498;4;1.0;1.0;15;150.0;20.0;1;12;11;48;99.0;10.0;10.0;10.0;10.0;10.0;10.0;58.728428701180746;2.0;6.46;4
2500;35.0;5;100.0;3;44.16263736263736;-3.6921987648688614;32.38965911831498;1;1.0;1.0;20;100.0;0.0;1;0;26;6;77.0;8.0;8.0;8.0;9.0;8.0;8.0;58.728428701180746;2.0;1.16;3
4707;20.0;5;88.0;3;64.56904097353802;-3.702069997095181;32.38965911831498;2;2.0;1.0;10;0.0;0.0;1;0;0;3;80.0;9.0;7.0;10.0;10.0;9.0;7.0;50.39969226382209;1.0;1.13;3
2050;30.0;7;100.0;5;64.56904097353802;-3.692102313818492;32.38965911831498;2;1.0;1.0;11;0.0;0.0;1;0;6;127;89.0;9.0;9.0;9.0;9.0;10.0;9.0;58.728428701180746;8.0;4.55;4
10545;35.0;6;100.0;5;34.44303797468354;-3.727917741257152;32.38965911831498;2;1.0;1.0;13;0.0;0.0;1;0;30;24;89.0;10.0;9.0;10.0;10.0;9.0;9.0;50.39969226382209;1.0;1.87;4
4360;50.0;8;100.0;3;60.31679389312977;-3.7034602966794927;80.1381671466533;2;1.0;0.0;17;0.0;30.0;1;0;7;56;93.0;10.0;9.0;10.0;10.0;10.0;9.0;58.728428701180746;1.0;1.03;3
6914;14.0;3;94.0;3;52.68181818181818;-3.6351764458430114;32.38965911831498;1;1.0;1.0;12;0.0;0.0;1;0;15;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;3.0;2.1509986225895266;3
7131;55.0;3;100.0;6;35.503937007874015;-3.645701987717208;80.1381671466533;3;1.0;2.0;13;0.0;25.0;1;0;0;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;50.39969226382209;1.0;2.1509986225895266;3
2709;60.0;7;100.0;4;52.68181818181818;-3.6661685636923855;80.1381671466533;4;1.5;1.0;12;250.0;15.0;2;25;6;14;93.0;10.0;9.0;10.0;10.0;9.0;10.0;65.22549019607843;13.0;3.11;4
13702;29.0;6;90.0;4;64.56904097353802;-3.7109734804252685;32.38965911831498;2;1.5;1.0;9;0.0;0.0;1;0;0;2;100.0;10.0;9.0;10.0;10.0;10.0;10.0;50.39969226382209;2.0;0.28;4
13704;20.0;6;100.0;5;64.56904097353802;-3.7080558067629648;25.857142857142858;10;0.0;1.0;12;0.0;0.0;1;20;19;69;93.0;9.0;9.0;9.0;9.0;10.0;10.0;58.728428701180746;12.0;1.98;4
5420;50.0;7;96.04274307186472;5;74.76748971193416;-3.677725828842034;80.1381671466533;4;2.0;2.0;20;0.0;20.0;1;0;0;2;100.0;10.0;9.0;10.0;10.0;10.0;10.0;58.728428701180746;1.0;0.26;4
1591;56.0;6;98.0;4;47.468992248062015;-3.704937306429199;80.1381671466533;6;2.0;2.0;6;200.0;100.0;3;5;16;0;92.07111806642322;9.45682451253482;9.377828054298643;9.656794425087108;9.676700887419523;9.550540257929592;9.274708035558655;58.728428701180746;44.0;2.1509986225895266;4
14445;150.0;5;80.0;4;64.56904097353802;-3.6964276922635215;80.1381671466533;4;1.0;1.0;20;300.0;40.0;2;40;10;3;87.0;10.0;10.0;9.0;9.0;10.0;9.0;58.728428701180746;1.0;0.48;3
10789;18.0;3;100.0;3;64.56904097353802;-3.698959037597558;32.38965911831498;1;1.0;1.0;11;95.0;6.0;1;0;6;7;100.0;10.0;10.0;10.0;10.0;10.0;10.0;65.22549019607843;3.0;6.18;4
7380;115.0;5;100.0;3;64.56904097353802;-3.6969140157240967;80.1381671466533;4;1.0;2.0;11;105.0;20.0;1;0;4;28;96.0;10.0;10.0;10.0;10.0;10.0;9.0;65.22549019607843;2.0;1.49;3
